,out-degree-weight,in-degree-weight,out-degree,in-degree,bot,bc,lcc,ac
212.227.138.194,0.0,94.0,0.0,4.0,0,0.0,0.0,4.985716708362195e-06
145.236.211.203,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
81.91.84.40,0.0,88.0,0.0,2.0,0,0.0,0.0,4.857238623954402e-05
68.10.192.83,0.0,2.0,0.0,1.0,0,0.0,0.0,1.572418346483462e-06
217.16.237.3,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
60.249.156.196,0.0,20.0,0.0,1.0,0,0.0,0.0,-1.739873804235527e-06
88.183.163.65,0.7342451410247997,0.0,0.051480051480051234,0.0,0,0.0,0.0,0.08771929824561366
77.75.72.41,0.0,62.0,0.0,3.0,0,0.0,0.0,3.436309362071176e-05
85.26.186.52,12.0,0.0,1.0,0.0,0,0.0,0.0,-0.4320302755113108
188.26.220.25,0.0,90.0,0.0,1.0,0,0.0,0.0,-9.507317549758687e-06
195.71.11.67,0.0,84.0,0.0,1.0,0,0.0,0.0,4.638634122126213e-05
58.8.115.71,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
220.237.104.53,0.0,24.0,0.0,4.0,0,0.0,0.0,-5.361406507422455e-06
94.23.170.70,0.0,89.0,0.0,1.0,0,0.0,0.0,4.746018789690937e-06
141.70.82.221,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
85.232.222.248,0.2033898305084746,0.0,1.0,0.0,0,0.0,0.0,0.08771929824561366
140.254.126.37,0.0,46.0,0.0,1.0,0,0.0,0.0,2.561891354758421e-05
210.172.128.230,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.7,2.0,0.0,1.0,0.0,0,0.0,0.0,0.8333333333333335
224.0.1.35,0.0,2.0,0.0,1.0,0,0.0,0.0,5.752750048110226e-07
78.141.179.11,22.0,0.0,1.0,0.0,0,0.0,0.0,7.767969724488608
77.76.144.110,14.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
217.11.249.139,0.0,52.0,0.0,2.0,0,0.0,0.0,2.8897981075007042e-05
90.181.127.73,65.0,0.0,1.0,0.0,0,0.0,0.0,0.02380952380952381
116.214.104.125,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
87.121.24.4,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
88.183.194.168,34.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
77.75.73.170,0.0,102.0,0.0,1.0,0,0.0,0.0,5.369233378236213e-06
85.70.137.108,6.0,0.0,1.0,0.0,0,0.0,0.0,0.625
80.250.146.42,23.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
85.13.72.246,243.0,0.0,1.0,0.0,0,0.0,0.0,6.535483889690059e-07
59.92.245.123,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
79.110.90.39,0.0,166.0,0.0,5.0,0,0.0,0.0,9.12002640960408e-05
195.113.235.89,12.0,0.0,1.0,0.0,0,0.0,0.0,0.45454545454545453
78.141.179.10,135.0,0.0,4.0,0.0,0,0.0,0.0,-0.432030275511395
200.182.185.129,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
79.111.132.5,0.0,4.0,0.0,1.0,0,0.0,0.0,2.665440855624405e-06
46.231.211.230,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
58.211.118.138,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.3.41,0.0,84.0,0.0,2.0,0,0.0,0.0,5.311705877755108e-06
77.75.77.156,0.0,58.0,0.0,3.0,0,0.0,0.0,3.217704860242987e-05
109.185.25.174,18.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
62.49.242.126,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
82.131.192.201,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
41.146.92.7,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
94.127.76.80,0.0,584.0,0.0,1.0,0,0.0,0.0,2.8476112738145625e-05
123.65.245.30,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
208.88.186.10,0.0,31.158335013102224,0.0,1.1341463414634136,0,0.0,0.0,2.1679697244886054
91.181.152.218,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
84.91.3.196,11.0,0.0,1.0,0.0,0,0.0,0.0,0.035971223021582725
81.147.140.81,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
41.233.205.208,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
147.32.87.3,0.0,4.0,0.0,1.0,0,0.0,0.0,6.711541722795264e-07
212.116.129.162,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.24.215.54,0.0,18.0,0.0,3.0,0,0.0,0.0,-3.901205921231211e-06
212.46.17.194,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
200.66.87.194,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
92.36.233.120,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
209.85.148.132,0.0,28.0,0.0,1.0,0,0.0,0.0,1.8217041819015815e-06
92.43.56.151,0.0,117.0,0.0,3.0,0,0.0,0.0,6.088327134250184e-06
209.172.33.233,14.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
83.175.75.2,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
109.164.1.30,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
82.171.183.216,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.34.122.3,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
218.36.223.43,24.0,0.0,1.0,0.0,0,0.0,0.0,0.2941176470588235
84.238.196.199,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
82.147.141.178,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
178.125.232.51,0.0,21.0,0.0,1.0,0,0.0,0.0,-1.850837286314429e-06
122.54.181.105,18.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
83.255.192.237,0.0,909.0,0.0,1.0,0,0.0,0.0,0.00020093397126374324
194.108.204.27,49.0,0.0,1.0,0.0,0,0.0,0.0,0.010416666666666676
82.153.21.98,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
93.62.141.84,12.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
93.159.243.49,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
213.146.167.20,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
213.244.170.77,0.0,21.0,0.0,2.0,0,0.0,0.0,-1.8508372863144295e-06
201.33.185.67,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
76.15.37.29,14.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
192.221.106.126,0.0,49.0,0.0,1.0,0,0.0,0.0,2.8284354403208613e-06
99.199.50.36,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
175.145.56.42,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
77.78.99.55,0.0,75.0,0.0,1.0,0,0.0,0.0,4.074864617411399e-06
74.206.190.17,14.0,0.0,3.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.102,0.0,192.0,0.0,2.0,0,0.0,0.0,2.072907600669052e-05
113.162.113.82,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
78.52.146.62,12.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
84.54.146.141,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
66.220.153.19,0.0,25.0,0.0,1.0,0,0.0,0.0,1.4142177201604308e-05
147.32.86.95,244.0,0.0,1.0,0.0,0,0.0,0.0,6.535483889665112e-07
68.232.43.5,0.0,42.0,0.0,2.0,0,0.0,0.0,2.4928583541810984e-06
82.208.28.249,0.0,878.0,0.0,1.0,0,0.0,0.0,0.0004897603753458642
174.62.178.159,0.0,16.0,0.0,1.0,0,0.0,0.0,-1.296019875919918e-06
193.86.30.69,390.0,0.0,1.0,0.0,0,0.0,0.0,0.001558360604643739
147.32.86.15,12.0,0.0,3.0,0.0,0,0.0,0.0,1.310852109195252e-06
78.141.175.66,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
129.132.29.3,0.0,22.0,0.0,1.0,0,0.0,0.0,1.5340666794960604e-06
147.32.192.127,0.0,66.0,0.0,2.0,0,0.0,0.0,4.771906164907432e-05
41.235.42.48,36.0,0.0,1.0,0.0,0,0.0,0.0,0.07692307692307693
88.102.137.80,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
78.24.10.28,0.0,28.0,0.0,2.0,0,0.0,0.0,1.821704181901572e-06
109.121.220.40,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
95.144.14.96,0.0,6.0,0.0,1.0,0,0.0,0.0,3.7584633647653487e-06
208.58.43.132,0.0,24.0,0.0,1.0,0,0.0,0.0,1.3595665947033838e-05
41.81.90.180,0.0,19.0,0.0,1.0,0,0.0,0.0,-4.144572685596418e-06
147.32.86.178,36.0,0.0,1.0,0.0,0,0.0,0.0,0.10869565217391307
147.32.86.209,8.0,0.0,2.0,0.0,0,0.0,0.0,1.310852109195252e-06
85.26.184.207,26.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
213.226.63.56,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
123.26.255.254,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
196.14.169.11,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
213.233.90.70,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
101.109.164.203,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
147.32.87.97,0.0,154.0,0.0,3.0,0,0.0,0.0,7.862091732417305e-06
46.20.68.153,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
62.47.236.64,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
192.168.1.101,0.0,16.0,0.0,4.0,0,0.0,0.0,9.223575910470064e-06
124.197.47.254,0.0,20.0,0.0,2.0,0,0.0,0.0,-4.387939449961626e-06
195.91.157.213,18.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
85.232.138.214,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
2.20.182.16,0.0,85.0,0.0,1.0,0,0.0,0.0,4.554260454753868e-06
217.31.49.67,0.0,59.0,0.0,1.0,0,0.0,0.0,3.2723559857000344e-05
80.64.63.169,0.0,292.0,0.0,2.0,0,0.0,0.0,0.00016006068217192023
147.213.67.146,0.0,40.0,0.0,1.0,0,0.0,0.0,2.233984602016138e-05
89.185.225.94,0.0,18.0,0.0,1.0,0,0.0,0.0,1.3423083445590528e-06
213.95.169.180,24.0,0.0,6.0,0.0,0,0.0,0.0,-0.4320302755113999
90.183.101.221,0.0,32.0,0.0,1.0,0,0.0,0.0,9.421086995455171e-05
64.13.161.117,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.96.45,12.0,0.0,3.0,0.0,0,0.0,0.0,0.45454545454543327
66.249.68.52,82.0,0.0,1.0,0.0,0,0.0,0.0,0.01059322033898305
2.21.110.81,0.0,249.0,0.0,1.0,0,0.0,0.0,1.2416352187171327e-05
208.68.138.5,72.0,0.0,3.0,0.0,0,0.0,0.0,0.0015583606046437762
94.156.65.95,14.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.85.31,147.0,0.0,3.0,0.0,0,0.0,0.0,2.220080099006046e-06
173.194.1.38,0.0,27.0,0.0,1.0,0,0.0,0.0,1.5235199710745253e-05
201.36.81.227,12.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
62.44.135.30,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
147.32.87.115,0.0,112.0,0.0,2.0,0,0.0,0.0,1.2291709269462186e-05
65.99.230.237,0.0,20.0,0.0,1.0,0,0.0,0.0,1.140962092875195e-05
71.231.17.129,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
77.75.77.138,0.0,108.0,0.0,2.0,0,0.0,0.0,6.692365889301562e-06
74.125.232.200,0.0,40.0,0.0,2.0,0,0.0,0.0,0.0006893616261817953
72.0.248.247,0.0,22.0,0.0,1.0,0,0.0,0.0,1.2502643437892893e-05
91.123.227.253,18.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
91.14.170.50,0.0,2.0,0.0,1.0,0,0.0,0.0,1.572418346483462e-06
59.101.31.86,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
74.206.190.230,20.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.234.241.9,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
2.25.98.150,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.86.243,0.0,4.0,0.0,1.0,0,0.0,0.0,9.012641742039356e-07
82.52.247.7,30.0,0.0,5.0,0.0,0,0.0,0.0,0.25
147.32.86.239,0.0,30.0,0.0,5.0,0,0.0,0.0,1.9175833493700756e-06
91.196.92.21,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.84.153,4.0,0.0,1.0,0.0,0,0.0,0.0,1.310852109195252e-06
41.130.91.2,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
157.25.200.146,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
93.185.104.6,0.0,814.0,0.0,2.0,0,0.0,0.0,0.3607820701455524
175.38.229.75,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
110.165.198.70,62.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
89.187.135.44,0.0,98.0,0.0,1.0,0,0.0,0.0,5.177475043299194e-06
87.91.72.234,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.192.34,0.0,912.0,0.0,3.0,0,0.0,0.0,0.40422080770924707
67.167.217.166,26.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
122.117.165.50,0.0,72.0,0.0,1.0,0,0.0,0.0,-7.509974872338446e-06
89.185.247.227,0.0,77.0,0.0,1.0,0,0.0,0.0,4.2560762439268823e-05
78.127.249.187,0.0,16.0,0.0,1.0,0,0.0,0.0,9.223575910470064e-06
124.35.46.3,12.0,0.0,3.0,0.0,0,0.0,0.0,-0.432030275511395
184.161.151.155,0.0,12.0,0.0,1.0,0,0.0,0.0,-8.521659476043089e-07
199.16.83.72,0.0,26.0,0.0,1.0,0,0.0,0.0,1.4688688456174779e-05
70.155.71.45,16.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
178.128.149.210,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.113.241.14,0.0,21.0,0.0,1.0,0,0.0,0.0,1.4861270957618083e-06
74.220.13.105,0.0,24.0,0.0,1.0,0,0.0,0.0,-2.1837277325511366e-06
195.182.145.50,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
77.75.73.138,0.0,41.0,0.0,1.0,0,0.0,0.0,2.444918770446817e-06
66.220.153.11,0.0,116.0,0.0,2.0,0,0.0,0.0,6.387470136751722e-05
147.32.84.143,4.0,0.0,1.0,0.0,0,0.0,0.0,1.310852109195252e-06
80.169.171.162,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
184.72.106.140,0.0,24.0,0.0,1.0,0,0.0,0.0,1.6299458469645642e-06
79.114.237.48,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
66.249.66.129,44.0,0.0,1.0,0.0,0,0.0,0.0,0.02004008016032064
87.84.131.115,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.47,4.0,0.0,1.0,0.0,0,0.0,0.0,1.310852109195252e-06
81.91.84.131,0.0,46.0,0.0,1.0,0,0.0,0.0,0.00013521838988083087
80.239.149.32,0.0,40.0,0.0,2.0,0,0.0,0.0,2.233984602016138e-05
85.14.25.252,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.86.238,0.0,4.0,0.0,1.0,0,0.0,0.0,9.012641742039356e-07
157.124.22.10,0.0,116.0,0.0,1.0,0,0.0,0.0,6.387470136751722e-05
147.32.84.174,273.0,0.0,1.0,0.0,0,0.0,0.0,0.0353356890459364
147.32.96.69,0.0,273.0,0.0,1.0,0,0.0,0.0,1.3566902196793285e-05
166.137.10.30,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.86.27,576.0,0.0,3.0,0.0,0,0.0,0.0,6.535483889690059e-07
195.113.232.90,0.0,22.0,0.0,1.0,0,0.0,0.0,1.5340666794960606e-06
79.100.112.11,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
210.142.142.248,12.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
188.175.127.222,34.0,0.0,1.0,0.0,0,0.0,0.0,0.10869565217391304
110.3.85.201,18.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
90.153.6.74,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
85.171.13.23,338.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511404
93.186.224.243,0.0,24.0,0.0,1.0,0,0.0,0.0,1.3595665947033838e-05
147.32.85.150,0.0,2.0,0.0,1.0,0,0.0,0.0,5.752750048110226e-07
86.63.194.225,0.0,83.0,0.0,1.0,0,0.0,0.0,4.583982996669166e-05
85.26.241.17,508.0,0.0,1.0,0.0,0,0.0,0.0,0.001558360604643739
123.231.88.39,12.0,0.0,2.0,0.0,0,0.0,0.0,0.0014427932477276003
201.27.68.239,0.0,22.0,0.0,1.0,0,0.0,0.0,1.2502643437892893e-05
79.130.98.146,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
109.84.0.15,25.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
114.44.189.116,0.0,10.0,0.0,1.0,0,0.0,0.0,-6.302389834465041e-07
79.110.115.166,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
212.183.140.52,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
222.97.79.245,0.1016949152542373,0.0,1.0,0.0,0,0.0,0.0,0.21739130434782625
91.216.195.53,0.0,43.0,0.0,2.0,0,0.0,0.0,2.3979379783872792e-05
208.95.173.130,0.0,31.0,0.0,1.0,0,0.0,0.0,-7.064973857978905e-06
66.220.158.53,0.0,14.0,0.0,1.0,0,0.0,0.0,8.130553401329121e-06
82.208.17.35,0.0,135.0,0.0,1.0,0,0.0,0.0,6.9512396414665235e-06
213.146.167.21,16.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
209.132.182.33,0.0,80.0,0.0,2.0,0,0.0,0.0,0.0004975169999940657
175.144.233.155,0.0,28.0,0.0,1.0,0,0.0,0.0,-6.334873564883284e-06
192.168.88.36,2.0,0.0,1.0,0.0,0,0.0,0.0,0.13333333333333333
62.44.29.44,0.0,90.0,0.0,1.0,0,0.0,0.0,4.793958373425188e-06
213.123.53.3,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
188.60.34.40,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
89.34.208.71,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
81.95.100.210,0.0,71.0,0.0,2.0,0,0.0,0.0,3.9281694911846e-05
74.125.232.209,0.0,86.0,0.0,1.0,0,0.0,0.0,1.77184701481795e-05
94.138.111.185,0.0,246.0,0.0,3.0,0,0.0,0.0,1.2272533435968558e-05
140.138.248.150,0.0,15.0,0.0,1.0,0,0.0,0.0,-1.1850563938410156e-06
82.144.183.239,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
203.193.211.163,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
70.60.131.233,0.0,58.0,0.0,1.0,0,0.0,0.0,3.2598916939290865e-06
74.125.232.208,0.0,61.0,0.0,1.0,0,0.0,0.0,3.381658236614128e-05
72.21.203.150,0.0,42.0,0.0,1.0,0,0.0,0.0,2.4928583541810556e-06
77.75.73.254,0.0,22.0,0.0,1.0,0,0.0,0.0,5.330881711248807e-06
147.32.87.15,11.0,0.0,4.0,0.0,0,0.0,0.0,0.47619047619047616
147.32.87.58,0.0,11.0,0.0,4.0,0,0.0,0.0,1.0067312584192897e-06
77.76.144.106,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.14.125.1,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
64.13.161.51,12.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
218.213.130.167,65.0,0.0,1.0,0.0,0,0.0,0.0,0.013831258644536652
94.65.3.124,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
178.237.25.51,0.0,48.0,0.0,1.0,0,0.0,0.0,2.671193605672516e-05
116.88.218.138,0.0,57.0,0.0,3.0,0,0.0,0.0,-1.3392509731474293e-05
129.215.249.39,0.0,66.0,0.0,1.0,0,0.0,0.0,3.654913863899364e-05
83.110.227.210,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
2.21.96.244,0.0,96.0,0.0,1.0,0,0.0,0.0,5.29444762761078e-05
80.233.204.9,0.0,36.0,0.0,1.0,0,0.0,0.0,-3.515289517497964e-06
188.39.53.2,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
119.70.242.87,0.0,156.0,0.0,1.0,0,0.0,0.0,-3.7485819403629805e-05
88.101.56.226,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
2.116.246.57,1027.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
93.155.149.10,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
216.52.242.80,0.0,54.0,0.0,1.0,0,0.0,0.0,2.9991003584147984e-05
194.213.38.133,0.0,273.0,0.0,1.0,0,0.0,0.0,1.3566902196793453e-05
131.215.133.15,0.0,34.0,0.0,1.0,0,0.0,0.0,1.9060778492738553e-05
116.80.143.178,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
196.38.83.26,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.87.135,12.0,0.0,3.0,0.0,0,0.0,0.0,0.45454545454545453
129.6.15.28,0.0,12.0,0.0,3.0,0,0.0,0.0,1.0546708421535416e-06
78.57.138.139,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
88.209.75.110,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
91.203.96.252,0.0,100.0,0.0,2.0,0,0.0,0.0,5.369233378236213e-05
112.204.198.234,0.0,4.0,0.0,1.0,0,0.0,0.0,-4.940712201183101e-07
88.86.119.183,0.0,21.0,0.0,1.0,0,0.0,0.0,1.4861270957618085e-06
87.126.247.69,19.0,0.0,1.0,0.0,0,0.0,0.0,0.3448275862068965
213.146.167.59,14.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
122.167.79.110,0.0,23.0,0.0,1.0,0,0.0,0.0,1.3049154692463364e-05
89.176.149.64,21.0,0.0,1.0,0.0,0,0.0,0.0,0.32258064516129037
147.32.84.125,0.0,21.0,0.0,1.0,0,0.0,0.0,1.4861270957618087e-06
78.136.8.160,0.0,22.0,0.0,1.0,0,0.0,0.0,1.5340666794960435e-06
92.123.64.192,0.0,13.0,0.0,1.0,0,0.0,0.0,7.584042146758649e-06
192.54.144.229,604.0,0.0,2.0,0.0,0,0.0,0.0,0.016286644951140065
147.32.84.74,0.0,604.0,0.0,2.0,0,0.0,0.0,2.943490441283066e-05
89.247.97.118,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
66.249.72.149,133.0,0.0,2.0,0.0,0,0.0,0.0,0.009478672985781991
94.138.111.187,0.0,55.0,0.0,1.0,0,0.0,0.0,3.0537514838718453e-05
80.169.224.226,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
147.32.85.4,0.0,2.0,0.0,1.0,0,0.0,0.0,5.752750048110226e-07
41.215.63.12,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
87.68.24.26,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
77.101.218.208,0.0,12.0,0.0,2.0,0,0.0,0.0,-2.4410053350399685e-06
41.160.148.147,0.0,5.0,0.0,1.0,0,0.0,0.0,-7.374379844835172e-07
77.75.73.152,0.0,305.0,0.0,2.0,0,0.0,0.0,1.5100968876289124e-05
92.123.64.115,0.0,15.0,0.0,1.0,0,0.0,0.0,8.677064655899592e-06
213.240.158.202,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
213.215.107.236,0.0,30.0,0.0,1.0,0,0.0,0.0,1.9175833493700756e-06
94.76.198.174,0.0,142.0,0.0,1.0,0,0.0,0.0,0.00041641281223245893
202.134.154.106,0.0,18.0,0.0,3.0,0,0.0,0.0,-3.901205921231211e-06
75.73.22.141,0.0,8.0,0.0,1.0,0,0.0,0.0,-4.083120192886995e-07
85.26.235.229,8.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
217.31.59.45,0.0,52.0,0.0,1.0,0,0.0,0.0,2.972254191523617e-06
81.154.60.119,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.71.11.108,0.0,54.0,0.0,3.0,0,0.0,0.0,2.999100358414798e-05
147.32.84.99,4.0,0.0,2.0,0.0,0,0.0,0.0,0.625
192.168.88.186,0.0,2.0,0.0,1.0,0,0.0,0.0,7.670333397480302e-07
187.56.19.127,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
58.186.224.85,0.0,12.0,0.0,2.0,0,0.0,0.0,-2.4410053350399685e-06
109.160.89.231,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
41.194.28.42,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.34.115.66,8.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
95.111.51.159,4.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
212.65.245.213,0.0,230.0,0.0,1.0,0,0.0,0.0,1.1505500096220453e-05
87.193.233.79,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
80.169.133.251,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
62.28.82.4,0.0,111.0,0.0,2.0,0,0.0,0.0,6.114214509466487e-05
78.128.207.246,2.0,0.0,1.0,0.0,0,0.0,0.0,0.04291845493562232
72.14.231.194,6.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
195.250.146.99,92444.0,0.0,1.0,0.0,0,0.0,0.0,0.000108161896727021
41.220.27.134,18.0,0.0,2.0,0.0,0,0.0,0.0,-0.432030275511395
78.0.207.214,0.0,6.0,0.0,1.0,0,0.0,0.0,-9.808047488487247e-07
83.104.121.83,10.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
70.38.11.169,12.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
213.233.90.220,72.0,0.0,1.0,0.0,0,0.0,0.0,-0.432030275511395
74.125.39.106,0.0,99.0,0.0,1.0,0,0.0,0.0,6.174618384971642e-06
72.207.199.208,0.0,9.0,0.0,1.0,0,0.0,0.0,-5.192755013676017e-07
109.197.129.126,0.0,2.0,0.0,1.0,0,0.0,0.0,5.75275004811026e-07
